  at System.Net.Sockets.Socket+Worker.Connect () [0x00000] in <filename unknown>:0  
UnityEngine.Debug:LogErrorFormat(String, Object[])
Network.NetClient:DoConnect() (at Assets/Scripts/Network/NetClient.cs:277)
Network.NetClient:Connect(Int32) (at Assets/Scripts/Network/NetClient.cs:170)
Network.NetClient:KeepConnect() (at Assets/Scripts/Network/NetClient.cs:316)
Network.NetClient:Update() (at Assets/Scripts/Network/NetClient.cs:433)

2025-01-30 02:05:32,553 [ 1] INFO  Unity: DoConnect
2025-01-30 02:05:32,554 [ 1] INFO  Unity: NetClient.DoConnect on 127.0.0.1:8000
2025-01-30 02:05:32,559 [ 1] INFO  Unity: Connect[2] to server 127.0.0.1:8000

2025-01-30 02:05:34,568 [ 1] WARN  Unity: CloseConnection(), errorCode: 1005
UnityEngine.Debug:LogWarning(Object)
Network.NetClient:CloseConnection(Int32) (at Assets/Scripts/Network/NetClient.cs:181)
Network.NetClient:DoConnect() (at Assets/Scripts/Network/NetClient.cs:275)
Network.NetClient:Connect(Int32) (at Assets/Scripts/Network/NetClient.cs:170)
Network.NetClient:KeepConnect() (at Assets/Scripts/Network/NetClient.cs:316)
Network.NetClient:Update() (at Assets/Scripts/Network/NetClient.cs:433)

2025-01-30 02:05:34,569 [ 1] ERROR Unity: DoConnect SocketException:[10061,ConnectionRefused,10061]System.Net.Sockets.SocketException: 由于目标计算机积极拒绝，无法连接。

  at System.Net.Sockets.Socket.Connect (System.Net.EndPoint remoteEP, Boolean requireSocketPolicy) [0x00000] in <filename unknown>:0 
  at System.Net.Sockets.Socket+Worker.Connect () [0x00000] in <filename unknown>:0  
UnityEngine.Debug:LogErrorFormat(String, Object[])
Network.NetClient:DoConnect() (at Assets/Scripts/Network/NetClient.cs:277)
Network.NetClient:Connect(Int32) (at Assets/Scripts/Network/NetClient.cs:170)
Network.NetClient:KeepConnect() (at Assets/Scripts/Network/NetClient.cs:316)
Network.NetClient:Update() (at Assets/Scripts/Network/NetClient.cs:433)

2025-01-30 02:05:34,569 [ 1] INFO  Unity: LoadingMesager::OnGameServerConnect :1 reason:Cannot connect to server
2025-01-30 02:07:12,654 [ 1] INFO  Unity: Character_1_you OnDestroy :ID:1 POS:(6034, 3237, 6) DIR:(92, 39, 0) SPD:0 
2025-01-30 02:07:12,656 [ 1] INFO  Unity: OnDestroy NetworkManager.
2025-01-30 02:07:12,658 [ 1] WARN  Unity: CloseConnection(), errorCode: 1007
UnityEngine.Debug:LogWarning(Object)
Network.NetClient:CloseConnection(Int32) (at Assets/Scripts/Network/NetClient.cs:181)
Network.NetClient:OnDestroy() (at Assets/Scripts/Network/NetClient.cs:176)

